#Table1
objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1237651249914904683,260.699112131432,25.9818998395735,18.03764,16.5844,15.96269,15.69351,15.55044,1345,301,1,767,2456784855623559168,STAR,-0.0004178079,2182,53905,259
1237651249914904715,260.760199808955,25.983021900555,18.39304,17.4437,17.10313,16.95707,16.8864,1345,301,1,767,2456782931478210560,STAR,-0.0004250244,2182,53905,252
1237650369409843269,183.798176696982,-3.44113948611064,16.56938,15.03981,14.61267,14.36274,14.44273,1140,301,1,206,373801832440424448,GALAXY,0.01739901,332,52367,11
1237650369409843350,183.70305385937,-3.34041927993764,17.81377,16.56816,16.1132,15.80001,15.63998,1140,301,1,206,373804306341586944,GALAXY,0.07445146,332,52367,20
1237650369409843369,183.748553336289,-3.51453076110865,19.12105,18.09703,17.68089,17.34398,17.18328,1140,301,1,206,375004147499427840,GALAXY,0.07399747,333,52313,289
1237650369409843408,183.825047412025,-3.42939408790918,17.8048,16.01143,15.14706,14.71841,14.37151,1140,301,1,206,373800183172982784,GALAXY,0.04554416,332,52367,5
1237650369409908812,183.953105828001,-3.40931630224311,18.26137,17.09092,16.66672,16.50287,16.42222,1140,301,1,207,375002223354079232,STAR,0.0003060795,333,52313,282
1237650369409908891,183.921101191088,-3.53885007841124,19.4049,18.03425,17.4103,16.98389,16.80726,1140,301,1,207,375006071644776448,GALAXY,0.08076004,333,52313,296
1237650369409974368,183.991315576296,-3.34202626826127,18.47735,16.48654,15.5889,15.16429,14.84412,1140,301,1,208,375005247011055616,GALAXY,0.06208347,333,52313,293
1237650369409974372,183.993132772404,-3.46656735098477,18.67292,16.55352,15.48359,15.01725,14.6331,1140,301,1,208,375004422377334784,GALAXY,0.1111443,333,52313,290
1237650369409974411,184.026915577304,-3.50375324573465,18.60145,17.04535,16.26932,15.84652,15.57393,1140,301,1,208,374992602627336192,GALAXY,0.09203685,333,52313,247
1237650369409974441,184.08309456748,-3.4136233143728,18.61,16.8174,15.96025,15.51974,15.21515,1140,301,1,208,374991777993615360,GALAXY,0.06244033,333,52313,244
1237650369409974514,184.118495691889,-3.43096502343488,19.20526,17.92291,17.34643,17.03053,16.83654,1140,301,1,208,374992877505243136,GALAXY,0.09199414,333,52313,248
1237650369410039904,184.183667246783,-3.43027435341992,17.21071,15.53125,14.72167,14.32354,14.01694,1140,301,1,209,374994526772684800,GALAXY,0.06202273,333,52313,254
1237650369410105482,184.375412431891,-3.51197410904852,19.26904,17.31108,16.37914,15.93882,15.6209,1140,301,1,210,374980782877337600,GALAXY,0.07629023,333,52313,204
1237650369410236444,184.683644267686,-3.50475820807152,17.89556,16.7786,16.35495,16.16582,16.12268,1140,301,1,212,374961816301758464,STAR,7.817714E-05,333,52313,135
1237650369410301985,184.7934244897,-3.46638463535362,19.00272,17.86755,17.26664,16.86508,16.69171,1140,301,1,213,374960716790130688,GALAXY,0.1159611,333,52313,131
1237650369410302051,184.887096187254,-3.45196123156087,18.9075,18.65077,18.53112,18.31063,18.31351,1140,301,1,213,374962366057572352,QSO,1.499822,333,52313,137
1237650369410367629,184.952687000789,-3.43300014686134,17.8541,16.66397,16.01853,15.62473,15.39318,1140,301,1,214,374949996551759872,GALAXY,0.08018967,333,52313,92
1237650369410433125,185.169013726426,-3.533335943654,18.73904,17.69472,17.34465,17.16566,17.14535,1140,301,1,215,374948897040132096,GALAXY,0.01097008,333,52313,88
1237650369410433220,185.174234871292,-3.37358320897304,18.6294,17.46801,17.00274,16.67105,16.50145,1140,301,1,215,374940650702923776,GALAXY,0.06113762,333,52313,58
1237650369410498578,185.22179404197,-3.42948174318599,18.20499,16.3253,15.41849,14.98252,14.67253,1140,301,1,216,374937901923854336,GALAXY,0.08013847,333,52313,48
1237650369410564219,185.478469139598,-3.41018309536567,18.69831,18.23559,18.31221,18.44277,18.61752,1140,301,1,217,374940925580830720,STAR,-6.252894E-05,333,52313,59
1237650369410629656,185.511404145257,-3.50630496826923,17.23737,16.00006,16.19611,16.34286,16.41411,1140,301,1,218,374936802412226560,STAR,0.0009137143,333,52313,44
1237650369410629705,185.635202167435,-3.40028601120103,16.99458,15.71407,15.89305,16.03573,16.11359,1140,301,1,218,374926082173855744,STAR,6.634343E-05,333,52313,5
1237650369410629863,185.547476544229,-3.45760156211015,19.40498,18.0547,17.4554,17.13249,16.94874,1140,301,1,218,374926631929669632,GALAXY,0.08052534,333,52313,7
1237650369410695305,185.682188792032,-3.46121844842681,19.27387,17.39259,16.46066,16.03157,15.69965,1140,301,1,219,374926906807576576,GALAXY,0.0936836,333,52313,8
1237650369410695326,185.714459828171,-3.52267279809343,19.27115,17.66698,16.80814,16.30872,15.95737,1140,301,1,219,374926357051762688,GALAXY,0.07258581,333,52313,6
1237650369410695336,185.739415525368,-3.51300807963562,17.67998,16.08097,15.30171,14.89796,14.63161,1140,301,1,219,374927456563390464,GALAXY,0.07124829,333,52313,10
1237650369410695382,185.771086788959,-3.41249267192622,19.02857,17.0797,16.18462,15.75913,15.44696,1140,301,1,219,374924982662227968,GALAXY,0.07117606,333,52313,1
1237650369410760795,185.886112702756,-3.36075459502562,18.40733,16.5887,15.64164,15.17635,14.83716,1140,301,1,220,374928556075018240,GALAXY,0.07212824,333,52313,14
1237650369410760819,185.79759577141,-3.49117567337787,17.29627,16.58776,16.41264,16.35093,16.33938,1140,301,1,220,374927731441297408,GALAXY,0.01125988,333,52313,11
1237650369410826257,185.965358327798,-3.36810009515357,19.29662,19.02728,18.95445,18.68303,18.71639,1140,301,1,221,376129492281747456,QSO,1.647284,334,51993,287
1237650369410826274,185.974944532316,-3.4429269220937,15.002,13.25014,12.4316,11.94721,11.61041,1140,301,1,221,376130591793375232,GALAXY,0.006685563,334,51993,291
1237650369410826366,186.060169442786,-3.5158566500021,18.89404,16.98046,16.13555,15.73035,15.4207,1140,301,1,221,376130042037561344,GALAXY,0.0724389,334,51993,289
1237650369410891994,186.174195803997,-3.35357176478097,19.22608,17.17708,16.26243,15.83415,15.5008,1140,301,1,222,376131416427096064,GALAXY,0.06642792,334,51993,294
1237650369410892014,186.188697039178,-3.42625001380344,19.39131,17.96721,17.23743,16.77493,16.50874,1140,301,1,222,376132241060816896,GALAXY,0.1123189,334,51993,297
1237650369410957529,186.385304849605,-3.4624594219086,18.9139,17.8894,17.44194,17.15326,16.99559,1140,301,1,223,376117672531748864,GALAXY,0.1140343,334,51993,244
1237650369411022904,186.435465071138,-3.46497001698525,18.79617,17.7214,17.64731,17.64612,17.67477,1140,301,1,224,376122070578259968,STAR,-0.0001595561,334,51993,260
1237650369411022985,186.393126323153,-3.41596621984738,19.38749,18.00417,17.30729,16.92403,16.67133,1140,301,1,224,376119871555004416,GALAXY,0.1002245,334,51993,252
1237650369411023030,186.440730663914,-3.35537987450745,19.47213,18.18364,17.43546,16.96882,16.72711,1140,301,1,224,376121795700353024,GALAXY,0.1802794,334,51993,259
1237650369411023073,186.501027553428,-3.46529121755966,16.2556,14.87043,14.17524,13.80145,13.54507,1140,301,1,224,376121245944539136,GALAXY,0.02513707,334,51993,257
1237650369411088513,186.683125745526,-3.5197324486244,18.46341,17.47556,17.22532,17.00206,17.00646,1140,301,1,225,376107502049191936,GALAXY,0.06314254,334,51993,207
1237650369411154045,186.698999418846,-3.42289670692786,19.38491,19.0313,18.33927,18.00274,17.52658,1140,301,1,226,376106402537564160,QSO,0.3036324,334,51993,203
1237650369411154091,186.810712176812,-3.45674224528983,18.84388,17.69047,17.24047,16.93003,16.77813,1140,301,1,226,376111075461982208,GALAXY,0.07417881,334,51993,220
1237650369411154096,186.826572352636,-3.34786926150491,19.40325,17.49546,16.64206,16.24628,15.92111,1140,301,1,226,376107776927098880,GALAXY,0.0662213,334,51993,208
1237650369411154218,186.787004045167,-3.41910753314595,18.74447,17.35388,16.75001,16.43121,16.16664,1140,301,1,226,376108876438726656,GALAXY,0.07429594,334,51993,212
1237650369411219631,186.841801062813,-3.45157200453951,19.07044,16.98783,16.03463,15.58589,15.26014,1140,301,1,227,376106677415471104,GALAXY,0.08061827,334,51993,204
1237650369411219645,186.863095032925,-3.48513109528024,19.33306,17.94947,16.99562,16.50173,16.21307,1140,301,1,227,376108601560819712,GALAXY,0.1932219,334,51993,211
1237650369411219658,186.876248821149,-3.4444833636452,19.46762,17.48103,16.58012,16.15403,15.83201,1140,301,1,227,376106952293378048,GALAXY,0.07123535,334,51993,205
1237650369411219721,186.866155772154,-3.37890974294265,18.997,17.79661,17.37835,17.1237,17.03081,1140,301,1,227,376109975950354432,GALAXY,0.07860781,334,51993,216
1237648721225646289,168.321263882359,-0.0903293848626441,19.52767,18.06635,17.31638,16.91785,16.59613,756,301,3,351,313017248409217024,GALAXY,0.09044226,278,51900,62
1237648721225646312,168.409981070085,-0.185540889178102,18.73294,17.50664,16.82374,16.35264,16.09704,756,301,3,351,313006528170846208,GALAXY,0.1006646,278,51900,23
1237648721225646315,168.410817550301,-0.163638027982606,19.01266,17.50936,16.72,16.29507,16.00808,756,301,3,351,313007077926660096,GALAXY,0.1015486,278,51900,25
1237648721225646323,168.427187519771,-0.132116169791617,19.41237,17.29939,16.23182,15.7607,15.39121,756,301,3,351,313005978415032320,GALAXY,0.1094026,278,51900,21
1237648721225711630,168.474994997608,-0.0383073130386889,19.23199,18.61404,18.37873,18.02689,17.90841,756,301,3,352,313010376461543424,QSO,0.4454244,278,51900,37
1237648721225711706,168.530650885706,-0.00863996761052258,17.5655,16.45211,15.81339,15.40007,15.15072,756,301,3,352,314234958946265088,QSO,0.07265639,279,51984,396
1237648721225711805,168.541295241889,-0.135762549338569,19.4334,18.21591,17.39814,16.74413,16.52987,756,301,3,352,314203073109059584,QSO,0.1001532,279,51984,280
1237648721225711825,168.564307227961,-0.058322462255777,18.28552,17.11151,16.5519,16.183,15.95913,756,301,3,352,314198949940455424,GALAXY,0.07911732,279,51984,265
1237648721225711930,168.571162009407,-0.0751713778947719,19.00943,18.0147,17.65588,17.39462,17.41274,756,301,3,352,314200599207897088,GALAXY,0.07981418,279,51984,271
1237648721225777230,168.618709037412,-0.0613064614065127,19.38351,18.14957,17.52469,17.19,16.90524,756,301,3,353,314187405068363776,GALAXY,0.09509862,279,51984,223
1237648721225842792,168.776937893204,-0.0713039475669016,18.79389,17.82701,17.41983,17.14709,16.96533,756,301,3,354,314178608975341568,GALAXY,0.08011892,279,51984,191
1237648721225842847,168.830815269072,-0.0879679253807579,18.97399,18.01957,17.49477,17.1128,17.02242,756,301,3,354,314181082876504064,GALAXY,0.1289481,279,51984,200
1237648721225842874,168.852567835581,-0.186148331732808,19.26901,17.68568,16.80569,16.3466,16.00368,756,301,3,354,314173661173016576,GALAXY,0.1002232,279,51984,173
1237648721225908362,169.041318365604,-0.068629415428208,19.34893,18.42133,18.09584,17.98659,17.92731,756,301,3,355,4321302892260597760,STAR,0.0005399615,3838,55588,360
1237648721225908379,168.922620305914,-0.0599758514484349,18.8411,17.39964,16.75814,16.41932,16.12039,756,301,3,355,314175035562551296,GALAXY,0.07591921,279,51984,178
1237648721225908400,168.957591977392,-0.0546115143125574,18.51735,17.48384,17.06217,16.82633,16.60761,756,301,3,355,314257224056727552,GALAXY,0.03890612,279,51984,477
1237648721225973840,169.195995975668,-0.100209660594359,18.18066,16.55446,15.80973,15.43983,15.13003,756,301,3,356,314169538004412416,GALAXY,0.03931824,279,51984,158
1237648721225973895,169.089762492809,-0.0741924827988228,19.17301,17.02677,15.97429,15.49931,15.06749,756,301,3,356,314169263126505472,GALAXY,0.09957927,279,51984,157
1237648721225973921,169.110256096962,-0.0385154439642627,19.17401,18.22729,17.87269,17.58887,17.46213,756,301,3,356,314261347225331712,GALAXY,0.0725622,279,51984,492
1237648721226039471,169.300859839487,-0.189299239539962,19.55765,18.04463,17.28008,16.86557,16.59474,756,301,3,357,314167888736970752,GALAXY,0.04006717,279,51984,152
1237648721226039475,169.301082291719,-0.206177322709948,19.20644,17.46893,16.44375,15.9732,15.58933,756,301,3,357,315336938234079232,GALAXY,0.1250766,280,51612,309
1237648721226039525,169.345275573125,-0.0762223212785626,19.33626,17.3451,16.33133,15.89593,15.50111,756,301,3,357,314168988248598528,GALAXY,0.1029983,279,51984,156
1237648721226104921,169.472039342319,-0.00744084224511215,18.32913,17.36724,17.00152,16.59247,16.53589,756,301,3,358,314269043806726144,GALAXY,0.09613471,279,51984,520
1237648721226104980,169.387078249515,-0.187498014984424,17.26024,15.43931,14.50872,14.01369,13.60126,756,301,3,358,315334739210823680,GALAXY,0.04033846,280,51612,301
1237648721226170389,169.550421465086,-0.127567816408424,18.28935,17.00251,16.81116,16.78335,16.81202,756,301,3,359,314158817766041600,STAR,0.0004078264,279,51984,119
1237648721226170397,169.572000663417,-0.0731917419299209,17.55366,16.46706,16.09744,15.96723,15.94523,756,301,3,359,315328966774777856,STAR,0.0001245052,280,51612,280
1237648721226170431,169.507344571946,-0.0759222873355129,18.2439,16.87863,16.18544,15.81051,15.5381,756,301,3,359,315338587501520896,GALAXY,0.09816986,280,51612,315
1237648721226170443,169.523551615194,-0.0182045301841052,18.92927,17.57567,16.79742,16.38542,16.08393,756,301,3,359,314266844783470592,GALAXY,0.1093072,279,51984,512
1237648721226170468,169.555448030271,-0.195503458617857,19.13927,17.75478,16.87227,16.42776,16.09847,756,301,3,359,315325943117801472,GALAXY,0.159024,280,51612,269
1237648721226170501,169.587705300485,-0.086595790426641,18.25345,17.20192,16.80668,16.52431,16.40069,756,301,3,359,315325668239894528,GALAXY,0.07762039,280,51612,268
1237648721226170516,169.599734800413,-0.017589997318902,18.15925,16.56233,15.74719,15.36138,15.05642,756,301,3,359,315327592385243136,GALAXY,0.07314368,280,51612,275
1237648721226170544,169.635762593224,-0.152029523772803,18.79537,17.31792,16.49959,16.07422,15.80727,756,301,3,359,314157718254413824,GALAXY,0.0978831,279,51984,115
1237648721226301643,169.872426286707,-0.0892488326228764,19.41513,17.53132,16.5784,16.15435,15.7886,756,301,3,361,314145623626508288,GALAXY,0.1026829,279,51984,71
1237648721226367040,169.994841259305,-0.115601561802395,19.24707,18.34192,18.05363,17.95167,17.91345,756,301,3,362,4322466175344680960,STAR,0.0006627844,3839,55575,496
1237648721226367219,170.091640227966,-0.0453789189177917,19.17184,17.53762,16.68857,16.2541,15.89447,756,301,3,362,314300379888117760,GALAXY,0.06339619,279,51984,634
1237648721226432648,170.188334461212,-0.148237501087566,18.7454,17.21812,16.36253,15.91216,15.51437,756,301,3,363,314136277777672192,GALAXY,0.02493797,279,51984,37
1237648721226432724,170.23776468274,-0.0843823955439154,17.29959,16.25879,15.73448,15.48002,15.22572,756,301,3,363,315317696780593152,GALAXY,0.02532525,280,51612,239
1237648721226432730,170.239031483842,-0.097098767269687,17.39385,16.36282,15.99072,15.82151,15.64361,756,301,3,363,314136002899765248,GALAXY,0.02535571,279,51984,36
1237648721226498262,170.389730931632,-0.0298024474136983,18.64731,17.21833,16.50061,16.08289,15.79686,756,301,3,364,315303128251525120,GALAXY,0.06895068,280,51612,186
1237648721226563606,170.438191758088,-0.0225598801082866,18.49069,18.0791,18.03934,17.66487,17.99057,756,301,3,365,315304777518966784,GALAXY,0.09905367,280,51612,192
1237648721226563745,170.550565678526,-0.151151760592887,17.46177,16.41245,16.12708,16.01488,16.00724,756,301,3,365,316465037197731840,STAR,0.0005156122,281,51614,317
1237648721226563768,170.421275309401,-0.0133617099763859,18.30649,17.07386,16.34986,15.97207,15.66308,756,301,3,365,316463937686104064,GALAXY,0.09869838,281,51614,313
1237648721226563790,170.470125985449,-0.125581039463233,19.56842,18.75556,18.33203,17.92903,17.89693,756,301,3,365,315306426786408448,GALAXY,0.145081,280,51612,198
1237648721226563803,170.483862443511,-0.173730176630174,19.18243,18.68349,18.07798,17.91615,17.70431,756,301,3,365,315304502641059840,GALAXY,0.2986698,280,51612,191
1237648721226629155,170.603353810708,-0.0612781192599384,19.43401,17.40325,16.46102,15.98958,15.81264,756,301,3,366,316463662808197120,GALAXY,0.06371803,281,51614,312
1237648721226629177,170.609375423962,-0.0883501772042614,19.10686,18.88727,18.81826,18.72139,18.62769,756,301,3,366,316461463784941568,QSO,2.095613,281,51614,304
1237648721226629226,170.569042567285,-0.0602388014397067,18.60075,17.29118,16.66564,16.277,16.05598,756,301,3,366,315298730205014016,GALAXY,0.09355371,280,51612,170
1237648721226629232,170.579964990176,-0.144642089429418,18.95483,17.6873,17.0833,16.7225,16.51023,756,301,3,366,316464212564011008,GALAXY,0.06804425,281,51614,314
1237648721226629291,170.630274443744,-0.0171564671280056,17.7692,16.43997,15.83121,15.50425,15.21049,756,301,3,366,315296256303851520,GALAXY,0.04074237,280,51612,161
1237648721759174682,160.697035685876,0.263385465955231,18.65741,17.66432,17.31673,17.16339,17.10645,756,301,4,300,2881272490208815104,STAR,0.000775795,2559,54208,344
1237648721759174689,160.735483264238,0.308448919037408,18.29532,16.6171,15.92916,15.65426,15.49717,756,301,4,300,2881272215330908160,STAR,4.071864E-05,2559,54208,343
1237648721759174700,160.765943890117,0.380045865337922,19.02405,17.52932,16.94149,16.70664,16.598,756,301,4,300,2689872254908524544,STAR,6.069635E-05,2389,54213,354
1237648721759174709,160.77107553161,0.358643703979277,18.07523,17.13201,16.87258,16.75842,16.72272,756,301,4,300,2689871705152710656,STAR,-0.0002260051,2389,54213,352
1237648721759174748,160.68044822958,0.373786334542267,19.19925,17.1394,16.17405,15.72391,15.38856,756,301,4,300,308645865273190400,GALAXY,0.08156775,274,51913,543
1237648721759174838,160.790626146267,0.313930329332863,19.1376,17.3073,16.35486,15.90337,15.56267,756,301,4,300,308649438685980672,GALAXY,0.09782609,274,51913,556
1237648721759174849,160.812793463894,0.220599292501163,18.46719,17.29699,16.90661,16.69312,16.58652,756,301,4,300,308661258435979264,GALAXY,0.04696816,274,51913,599
